Invno.,BillingTyp,CompCode,Plant,PlantName,HeadOffice,InvDate,TaxInvNo.,ActDocNo.,Bill2Party,Bil2PrtNme,Bil2PrtPAN,PartyGSTNo,BillStatCd,BillStatNm,Bill2Distc,Ship2Party,ShpPrtyNm,Shp2PAN,Shp2GSTNo,Shp2StatCd,ShpStatNme,Shp2Dist,Shp2City,PayToParty,Pay2PrtNme,MatGroup1,MatGrp1Des,LineItemNo,ItemCode,ItemDes,HSNCode,BatchNo,UOM,BatchQnt,FreeSale,MfgDate,ExpDate,ExcRate,MRP,PTR,SalesRate,SalesAmnt,Discnt%,DiscntAmnt,NetAmt,PlateChrgs,Freight,TaxableAmt,IGSTRate,IGSTAmount,CGSTRate,CGSTAmount,SGSTRate,SGSTAmount,TAmtAftTax,TCSBase,TCSAmount,RoundOff,GrandTotal,PrtOrderNo,PatOrdDte,VehclNo,LRNo,TrnsprtNam,PymntTerm,NoofBoxes,GrsWightof,DistrnChnl,Division,DivDiscri,SalesOffic,SlsOffDes,SalesGroup,SalsGrpDes,MatGrp,MatGrpDesc,IRNNo,AcknowleNo,EwayBillNo,ShipmentNo,ShipCost,FreightAmn,SerEntrySh,FreightPON,SalesEmply,HQCode,HospName
0090034409,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900140,0090000462,10008931,VINU MEDICAL AGENCY,AAEFV9118Q,09AAEFV9118Q1ZB,09,Uttar Pradesh,,10008931,VINU MEDICAL AGENCY,AAEFV9118Q,09AAEFV9118Q1ZB,09,Uttar Pradesh,,MUZZAFARNAGAR,10008931,VINU MEDICAL AGENCY,004,Ethical,41,1400001216,GLITAME M1000 TABLET(5x2x15),30042019,CBGC3J001,STP,10.000,Free,01.10.2023,01.09.2025,1.00,,,79.55,795.50,100.00,795.50,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,eaa6b7c61376676483fe6b3c0e0448d4d351bd90b2c9a0ae477edbf1fecfa2ce,142414882716668,,,,0.00,,,E0338,H00079,
0090034410,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900141,0090000463,10008360,HIND MEDICAL STORE,AFDPR3089L,09AFDPR3089L1ZT,09,Uttar Pradesh,FARRKHABAD,10008360,HIND MEDICAL STORE,AFDPR3089L,09AFDPR3089L1ZT,09,Uttar Pradesh,FARRKHABAD,FARRKHABAD,10008360,HIND MEDICAL STORE,004,Ethical,11,1400004001,ILASTIN-FT 70 MD NASAL SPRAY (7ml),30049099,NS2081,EA,20.000,Sales,05.12.2022,05.11.2024,1.00,,,180.00,"3,600.00",0.00,0.00,"3,600.00",0.00,0.00,"3,600.00",0.00,0.00,6.00,216.00,6.00,216.00,"4,032.00",0.00,0.00,0.00,"4,032.00",MAIL,17-05-2024,,01,,21 Day from Bill Date,0,38.760,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,efa4111dccfcf0e8bfa07efb5d8e0114f4a5ab7daaf81f0c714d5f16e68e84cd,142414882760401,,,,0.00,,,E0413,H00052,
0090034410,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900141,0090000463,10008360,HIND MEDICAL STORE,AFDPR3089L,09AFDPR3089L1ZT,09,Uttar Pradesh,FARRKHABAD,10008360,HIND MEDICAL STORE,AFDPR3089L,09AFDPR3089L1ZT,09,Uttar Pradesh,FARRKHABAD,FARRKHABAD,10008360,HIND MEDICAL STORE,004,Ethical,21,1400004001,ILASTIN-FT 70 MD NASAL SPRAY (7ml),30049099,NS2081,EA,4.000,Free,05.12.2022,05.11.2024,1.00,,,180.00,720.00,100.00,720.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,efa4111dccfcf0e8bfa07efb5d8e0114f4a5ab7daaf81f0c714d5f16e68e84cd,142414882760401,,,,0.00,,,E0413,H00052,
0090034411,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900142,0090000464,10008305,CARE PHARMA,CJHPS3100F,09CJHPS3100F1ZE,09,Uttar Pradesh,,10008305,CARE PHARMA,CJHPS3100F,09CJHPS3100F1ZE,09,Uttar Pradesh,,FATEHPUR,10008305,CARE PHARMA,004,Ethical,11,1400003278,NERVIGOR CAPS (10x1x10),30049099,CSD-23002,STP,100.000,Sales,01.11.2023,01.10.2025,1.00,,,140.72,"14,072.00",0.00,0.00,"14,072.00",0.00,0.00,"14,072.00",0.00,0.00,6.00,844.32,6.00,844.32,"15,760.64",0.00,0.00,-0.32,"15,760.32",MAIL,17-05-2024,,01,,21 Day from Bill Date,0,106.275,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,17107ecc3373816d17c300245e3bbbca49ba59bf0275f823b77f035e3ae436a6,142414882848444,,,,0.00,,,E0091,H00053,
0090034411,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900142,0090000464,10008305,CARE PHARMA,CJHPS3100F,09CJHPS3100F1ZE,09,Uttar Pradesh,,10008305,CARE PHARMA,CJHPS3100F,09CJHPS3100F1ZE,09,Uttar Pradesh,,FATEHPUR,10008305,CARE PHARMA,004,Ethical,21,1400003278,NERVIGOR CAPS (10x1x10),30049099,CSD-23002,STP,30.000,Free,01.11.2023,01.10.2025,1.00,,,140.72,"4,221.60",100.00,"4,221.60",0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,17107ecc3373816d17c300245e3bbbca49ba59bf0275f823b77f035e3ae436a6,142414882848444,,,,0.00,,,E0091,H00053,
0090034411,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900142,0090000464,10008305,CARE PHARMA,CJHPS3100F,09CJHPS3100F1ZE,09,Uttar Pradesh,,10008305,CARE PHARMA,CJHPS3100F,09CJHPS3100F1ZE,09,Uttar Pradesh,,FATEHPUR,10008305,CARE PHARMA,004,Ethical,51,1400003995,NOXACAM MD (10x1x10) BLISTER PACK,30049066,CBIO3K002,STP,50.000,Sales,01.11.2023,01.10.2025,1.00,,,70.71,"3,535.50",0.00,0.00,"3,535.50",0.00,0.00,"3,535.50",0.00,0.00,6.00,212.13,6.00,212.13,"3,959.76",0.00,0.00,-0.08,"3,959.68",MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,17107ecc3373816d17c300245e3bbbca49ba59bf0275f823b77f035e3ae436a6,142414882848444,,,,0.00,,,E0091,H00053,
0090034411,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900142,0090000464,10008305,CARE PHARMA,CJHPS3100F,09CJHPS3100F1ZE,09,Uttar Pradesh,,10008305,CARE PHARMA,CJHPS3100F,09CJHPS3100F1ZE,09,Uttar Pradesh,,FATEHPUR,10008305,CARE PHARMA,004,Ethical,61,1400003995,NOXACAM MD (10x1x10) BLISTER PACK,30049066,CBIO3K002,STP,15.000,Free,01.11.2023,01.10.2025,1.00,,,70.71,"1,060.65",100.00,"1,060.65",0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,17107ecc3373816d17c300245e3bbbca49ba59bf0275f823b77f035e3ae436a6,142414882848444,,,,0.00,,,E0091,H00053,
0090034412,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900143,0090000465,10008863,AASHI PHARMA,ABZFA0960D,09ABZFA0960D1Z8,09,Uttar Pradesh,,10008863,AASHI PHARMA,ABZFA0960D,09ABZFA0960D1Z8,09,Uttar Pradesh,,BAREILLY,10008863,AASHI PHARMA,004,Ethical,11,1400003273,WELLKART FEM CAPS (2x15),21069099,CF-230165,STP,21.000,Sales,01.05.2023,01.04.2025,1.00,,,191.29,"4,017.09",0.00,0.00,"4,017.09",0.00,0.00,"4,017.09",0.00,0.00,9.00,361.54,9.00,361.54,"4,740.17",0.00,0.00,-0.05,"4,740.12",MAIL,17-05-2024,,01,,21 Day from Bill Date,0,"1,891.500",10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,aee3c27c074bc53e55a620f6fdbdfadbbe9a6d293d922d17b0aec81e562f6a04,142414882903282,,,,0.00,,,E0398,H00013,
0090034412,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900143,0090000465,10008863,AASHI PHARMA,ABZFA0960D,09ABZFA0960D1Z8,09,Uttar Pradesh,,10008863,AASHI PHARMA,ABZFA0960D,09ABZFA0960D1Z8,09,Uttar Pradesh,,BAREILLY,10008863,AASHI PHARMA,004,Ethical,12,1400003273,WELLKART FEM CAPS (2x15),21069099,CF-230434,STP,29.000,Sales,01.08.2023,01.07.2025,1.00,,,191.29,"5,547.41",0.00,0.00,"5,547.41",0.00,0.00,"5,547.41",0.00,0.00,9.00,499.27,9.00,499.27,"6,545.95",0.00,0.00,-0.07,"6,545.88",MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,aee3c27c074bc53e55a620f6fdbdfadbbe9a6d293d922d17b0aec81e562f6a04,142414882903282,,,,0.00,,,E0398,H00013,
0090034412,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900143,0090000465,10008863,AASHI PHARMA,ABZFA0960D,09ABZFA0960D1Z8,09,Uttar Pradesh,,10008863,AASHI PHARMA,ABZFA0960D,09ABZFA0960D1Z8,09,Uttar Pradesh,,BAREILLY,10008863,AASHI PHARMA,004,Ethical,21,1400003273,WELLKART FEM CAPS (2x15),21069099,CF-230434,STP,15.000,Free,01.08.2023,01.07.2025,1.00,,,191.29,"2,869.35",100.00,"2,869.35",0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,aee3c27c074bc53e55a620f6fdbdfadbbe9a6d293d922d17b0aec81e562f6a04,142414882903282,,,,0.00,,,E0398,H00013,
0090034413,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900144,0090000466,10008387,YUVIKA PHARMACEUTICAL,BTZPJ0973Q,09BTZPJ0973Q1ZG,09,Uttar Pradesh,BADAUN,10008387,YUVIKA PHARMACEUTICAL,BTZPJ0973Q,09BTZPJ0973Q1ZG,09,Uttar Pradesh,BADAUN,BADAUN,10008387,YUVIKA PHARMACEUTICAL,004,Ethical,11,1400003273,WELLKART FEM CAPS (2x15),21069099,CF-230434,STP,50.000,Sales,01.08.2023,01.07.2025,1.00,,,191.29,"9,564.50",0.00,0.00,"9,564.50",0.00,0.00,"9,564.50",0.00,0.00,9.00,860.81,9.00,860.81,"11,286.12",0.00,0.00,-0.12,"11,286.00",MAIL,17-05-2024,,01,,21 Day from Bill Date,0,"1,746.000",10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,fbd52eed14bdda906efc4f24943fbed7faee921bf679be2599625a1b2e50cd9d,142414882944058,,,,0.00,,,,,
0090034413,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900144,0090000466,10008387,YUVIKA PHARMACEUTICAL,BTZPJ0973Q,09BTZPJ0973Q1ZG,09,Uttar Pradesh,BADAUN,10008387,YUVIKA PHARMACEUTICAL,BTZPJ0973Q,09BTZPJ0973Q1ZG,09,Uttar Pradesh,BADAUN,BADAUN,10008387,YUVIKA PHARMACEUTICAL,004,Ethical,21,1400003273,WELLKART FEM CAPS (2x15),21069099,CF-230434,STP,10.000,Free,01.08.2023,01.07.2025,1.00,,,191.29,"1,912.90",100.00,"1,912.90",0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,fbd52eed14bdda906efc4f24943fbed7faee921bf679be2599625a1b2e50cd9d,142414882944058,,,,0.00,,,,,
0090034414,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900145,0090000467,10008908,RATAN PHARMA,BDBPA1324A,09BDBPA1324A1ZK,09,Uttar Pradesh,,10008908,RATAN PHARMA,BDBPA1324A,09BDBPA1324A1ZK,09,Uttar Pradesh,,BARABANKI,10008908,RATAN PHARMA,004,Ethical,31,1400003270,COLLAHEX CAPSULES (10X1X10'S),21069099,CF-230875,STP,50.000,Sales,01.01.2024,01.12.2025,1.00,,,208.07,"10,403.50",0.00,0.00,"10,403.50",0.00,0.00,"10,403.50",0.00,0.00,9.00,936.32,9.00,936.32,"12,276.14",0.00,0.00,-0.04,"12,276.10",MAIL,17-05-2024,,01,,21 Day from Bill Date,0,44.361,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,f07c55044c64f77c8fa5e786bbfb2a7376a68e985c26be1df63338ef3a09051d,142414883023680,,,,0.00,,,E0258,H00011,
0090034414,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900145,0090000467,10008908,RATAN PHARMA,BDBPA1324A,09BDBPA1324A1ZK,09,Uttar Pradesh,,10008908,RATAN PHARMA,BDBPA1324A,09BDBPA1324A1ZK,09,Uttar Pradesh,,BARABANKI,10008908,RATAN PHARMA,004,Ethical,41,1400003270,COLLAHEX CAPSULES (10X1X10'S),21069099,CF-230875,STP,15.000,Free,01.01.2024,01.12.2025,1.00,,,208.07,"3,121.05",100.00,"3,121.05",0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,f07c55044c64f77c8fa5e786bbfb2a7376a68e985c26be1df63338ef3a09051d,142414883023680,,,,0.00,,,E0258,H00011,
0090034414,ZDOM,1000,1302,C&F-Raj Pharmaceutical Company,,17-05-2024,DI2410900145,0090000467,10008908,RATAN PHARMA,BDBPA1324A,09BDBPA1324A1ZK,09,Uttar Pradesh,,10008908,RATAN PHARMA,BDBPA1324A,09BDBPA1324A1ZK,09,Uttar Pradesh,,BARABANKI,10008908,RATAN PHARMA,004,Ethical,91,1400003995,NOXACAM MD (10x1x10) BLISTER PACK,30049066,CBIO3K002,STP,20.000,Sales,01.11.2023,01.10.2025,1.00,,,70.71,"1,414.20",0.00,0.00,"1,414.20",0.00,0.00,"1,414.20",0.00,0.00,6.00,84.85,6.00,84.85,"1,583.90",0.00,0.00,0.00,"1,583.90",MAIL,17-05-2024,,01,,21 Day from Bill Date,0,0.000,10,01,Pharma Product,O003,Zirakpur Sales Ofc,G09,Ethical HOD,004,Ethical,f07c55044c64f77c8fa5e786bbfb2a7376a68e985c26be1df63338ef3a09051d,142414883023680,,,,0.00,,,E0258,H00011,
